https://services.pacourts.us/public/v1/cases/CP-02-CR-0000000-2018,HTTP Error 404: Not Found 
https://services.pacourts.us/public/v1/cases/CP-02-CR-0000008-2018,HTTP Error 404: Not Found 
https://services.pacourts.us/public/v1/cases/CP-02-CR-0000000-2018,HTTP Error 404: Not Found 
